设备ID,风机ID,风场ID,记录时间,轮毂额定转速设定值,轮毂最大转速设定值,变桨启动位置设定值,叶片待机位置设定值,叶片1限位位置设定值,叶片2限位位置设定值,叶片3限位位置设定值,叶片工作位置设定值,风向偏置设定值,通风机启动温度设定值,风机功率限制设定值,功率因数设定值,转动模式速度设定值,主轴承油脂泵启动时间间隔,主轴承油脂泵运行周期,偏航轴承油脂泵运行时间间隔,偏航轴承油脂泵运行周期,变桨轴承油脂泵运行时间间隔,变桨轴承油脂泵运行周期,变桨齿轮油脂泵启动间隔时间,PN表格选择,风机软件版本号,总发出的有功电量,总吸收的有功电量,总发出的无功电量,总吸收的无功电量,叶片1总变桨角度,叶片2总变桨角度,叶片3总变桨角度,总解缆转数,总轮毂转动圈数,总偏航次数,系统时间,采样序号,轮毂转速,轮毂角度,叶片1角度,叶片2角度,叶片3角度,变桨电机1电流,变桨电机2电流,变桨电机3电流,超速传感器转速检测值,5秒偏航对风平均值,x方向振动值,y方向振动值,扭缆圈数,液压制动压力,机舱气象站风速,风向绝对值,大气压力,无功功率控制状态,变频器电网侧电流,变频器电网侧电压,变频器电网侧有功功率,变频器电网侧无功功率,变频器发电机侧功率,发电机运行频率,发电机电流,发电机转矩,变频器入口温度,变频器出口温度,变频器入口压力,变频器出口压力,变频器冷却液液位要求,发电机功率限幅值,无功功率设定值,额定的轮毂转速,测风塔环境温度,发电机定子温度1,发电机定子温度2,发电机定子温度3,发电机定子温度4,发电机定子温度5,发电机定子温度6,发电机空气温度1,发电机空气温度2,主轴承温度1,主轴承温度2,轮毂温度,轮毂控制柜温度,机舱温度,机舱控制柜温度,变频器INU温度,变频器ISU温度,变频器INU RMIO温度,扭缆圈数,变桨电机1功率估算,变桨电机2功率估算,变桨电机3功率估算,风机当前状态值,轮毂当前状态值,偏航状态值,偏航要求值,变频器控制状态,无功功率控制状态,变频器状态,IO1,IO2,IO3,IO4,IO5,IO6,IO7,IO8,AD1,AD2,AD3,AD4,AD5,AD6,AD7,AD8,PLC_1,PLC_2,PLC_3,PLC_4,PLC_5,PLC_6,PLC_7,PLC_8,PLC_9,PLC_10,PLC_11,PLC_12,PLC_13,PLC_14,PLC_15,PLC_16,PLC_17,PLC_18,PLC_19,PLC_20,叶片1电池箱温度,叶片2电池箱温度,叶片3电池箱温度,叶片1变桨电机温度,叶片2变桨电机温度,叶片3变桨电机温度,叶片1变频器箱温度,叶片2变频器箱温度,叶片3变频器箱温度,PLC_30,5秒标志位,10秒标志位,30秒标志位,60秒标志位,5分钟标志位,10分钟标志位,30分钟标志位,60分钟标志位 
102,2,1,2019-09-01 00:01:54,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689459,29780,9.37,346,0.01,0.02,0.01,54.65,54.58,54.73,9.49,5.4,0.01,0.12,0.7,179.7,4.2,250,1,1,228,665,206,0,219,9.42,334,219,35,34.8,0,2.4,0,2067.6,0,16.83,22.3,44.6,38.1,36.8,36,37.7,37.5,64.1,52.4,60.4,58.3,31,36.2,31,30.7,35,35,35,0.679,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:01:55,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689460,29790,9.36,40,0.02,0.02,0.01,54.76,54.65,54.78,9.49,5.7,-0.08,-0.04,0.7,178.2,5.6,249,1,1,223,672,214,0,207,9.39,343,219,34.9,34.7,0,2.4,0,2067.6,0,16.83,22.2,41.5,38.1,36.8,37.3,37.7,37.5,64.1,52.4,60.4,58.3,31.1,36.2,31,30.7,35,35,35,0.677,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,29,29,29,39,42,41,36,36,36,36,True,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:01:56,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689461,29800,9.39,94,0.01,0.02,0.01,54.8,54.69,54.77,9.55,4.3,0.03,0.02,0.7,177.8,6.3,251,1,1,222,672,214,0,207,9.21,337,220,35.1,34.7,0,2.4,0,2067.6,0,16.83,22.2,39.5,38.1,36.8,37.9,37.8,37.5,64.1,52.4,60.4,58.3,31,36.2,31,30.7,35,35,35,0.683,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:01:57,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689462,29810,9.39,148,0.02,0.02,0.01,54.77,54.73,54.79,9.48,3.3,-0.04,0.13,0.7,177.2,5.5,247,1,1,223,671,210,0,213,9.29,348,221,35.1,34.9,0,2.4,0,2067.6,0,16.83,22.2,36.7,38.1,36.8,40,37.9,37.5,64.1,52.4,60.5,58.3,31,36.2,31,30.7,35,35,35,0.672,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:01:58,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689463,29820,9.48,202,0.02,0.02,0.01,54.81,54.76,54.82,9.53,1.3,0.1,-0.1,0.7,176.8,4.4,249,1,1,224,671,216,0,220,9.48,335,222,35.1,34.9,0,2.4,0,2067.6,0,16.83,22.2,35.8,38.1,36.8,40.8,37.9,37.4,64.1,52.4,60.5,58.3,31,36.2,31,30.7,35,35,35,0.676,0,0,-0.8,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:01:59,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689464,29830,9.5,254,0.02,0.02,0.01,54.9,54.81,54.96,9.58,0.8,-0.09,0.05,0.7,176.6,5.4,247,1,1,224,672,208,0,210,9.36,350,222,35,34.6,0,2.4,0,2067.6,0,16.83,22.2,35.7,38.1,36.8,40.9,37.9,37.4,64.1,52.4,60.5,58.3,31.1,36.1,30.9,30.7,35,35,35,0.669,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:00,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689465,29840,9.5,308,0.02,0.02,0.01,54.92,54.82,54.9,9.63,-1,0.09,0.06,0.7,176.1,5.5,246,1,1,227,672,223,0,217,9.49,337,223,35.2,34.9,0,2.4,0,2067.6,0,16.83,22.2,34.8,38.1,36.8,42.1,37.9,37.4,64.1,52.4,60.5,58.3,31,36.2,30.9,30.7,35,35,35,0.666,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,29,29,39,42,41,36,36,36,36,True,True,True,True,False,False,False,False,
102,2,1,2019-09-01 00:02:01,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689466,29850,9.52,2,0.02,0.02,0.01,54.97,54.84,54.98,9.6,-1,-0.01,-0.05,0.7,175.6,5,245,1,1,234,672,226,0,235,9.63,350,225,35.2,34.7,0,2.4,0,2067.6,0,16.83,22.2,36.4,38.1,36.8,41,37.8,37.4,64.1,52.4,60.5,58.3,31.1,36.2,30.9,30.7,35,35,35,0.665,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:02,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689467,29860,9.51,56,0.02,0.02,0.01,55.04,54.93,55,9.57,1.1,-0.07,0.03,0.7,175.2,4.7,244,1,1,229,673,217,0,221,9.51,342,226,34.9,34.7,0,2.4,0,2067.6,0,16.83,22.2,40.1,38.1,36.8,38.7,37.8,37.5,64.1,52.4,60.5,58.3,31.1,36.2,30.9,30.7,35,35,35,0.665,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:03,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689468,29870,9.55,110,0.01,0.02,0.01,55.03,54.97,54.97,9.69,3.8,0.03,0.09,0.7,175,4.9,244,1,1,232,673,228,0,220,9.46,344,227,35.1,34.6,0,2.4,0,2067.6,0,16.83,22.2,41,38.1,36.8,37.8,37.8,37.5,64.1,52.4,60.5,58.3,31,36.2,30.9,30.7,35,35,35,0.665,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,29,30,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:04,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689469,29880,9.61,164,0.01,0.02,0.01,55.12,54.99,55.11,9.69,4.5,-0.03,-0.08,0.7,174.8,4.3,245,1,1,235,672,222,0,231,9.4,347,228,35.1,34.7,0,2.4,0,2067.6,0,16.83,22.2,43.4,38.1,36.8,36.1,37.8,37.5,64.1,52.4,60.5,58.3,31.1,36.2,30.9,30.7,35,35,35,0.67,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:05,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689470,29890,9.68,218,0.01,0.02,0.01,55.13,55.04,55.11,9.79,3.7,0.04,0.08,0.7,174.7,5.4,254,1,1,237,673,233,0,237,9.75,354,230,34.9,34.7,0,2.4,0,2067.6,0,16.83,22.2,45.2,38.1,36.8,35.1,37.8,37.5,64.1,52.4,60.5,58.3,31,36.2,30.9,30.7,35,35,35,0.701,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,29,29,39,42,41,36,36,36,36,True,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:06,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689471,29900,9.7,270,0.01,0.02,0.01,55.08,55.09,55.14,9.74,0.6,-0.07,0.03,0.7,174.3,6.5,269,1,1,232,673,225,0,228,9.8,362,232,35.2,34.9,0,2.4,0,2067.6,0,16.83,22.2,45.6,38.1,36.8,35,37.8,37.5,64.1,52.4,60.5,58.3,30.9,36,30.9,30.7,35,35,35,0.734,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:07,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689472,29910,9.76,324,0.01,0.02,0.01,55.2,55.02,55.19,9.89,-1.1,0.1,-0.05,0.7,174.1,6.2,259,1,1,237,673,230,0,237,9.71,356,234,35,34.8,0,2.4,0,2067.6,0,16.83,22.2,45.9,38.1,36.8,34.3,37.8,37.5,64,52.4,60.5,58.3,31,36.1,30.9,30.7,35,35,35,0.702,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:08,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689473,29920,9.74,18,0.01,0.02,0.01,55.26,55.15,55.21,9.87,-0.7,-0.14,0.08,0.7,173.8,4.9,250,1,1,241,673,238,0,235,9.74,357,236,35.1,34.9,0,2.4,0,2067.6,0,16.83,22.2,45,38.1,36.8,34.8,37.7,37.5,64,52.4,60.5,58.3,31,36.1,30.8,30.7,35,35,35,0.679,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:09,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689474,29931,9.83,78,0.01,0.02,0.01,55.26,55.19,55.19,9.93,1.9,0.09,0,0.7,173.6,3.8,245,1,1,240,672,241,0,248,9.88,359,239,35.1,35,0,2.4,0,2067.6,0,16.83,22.2,42.1,38.1,36.8,36.5,37.7,37.4,64,52.4,60.5,58.3,31,36.2,30.8,30.7,35,35,35,0.67,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:10,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689475,29941,9.88,132,0.01,0.02,0.01,55.37,55.16,55.31,9.95,3.4,-0.09,-0.06,0.7,173.3,4.2,243,1,1,247,673,241,0,245,9.97,372,241,35,34.8,0,2.4,0,2067.6,0,16.83,22.2,40.5,38.1,36.8,36.8,37.7,37.4,64,52.4,60.5,58.3,31,36.1,30.9,30.7,35,35,35,0.667,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,29,29,39,42,41,36,36,36,36,True,True,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:11,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689476,29951,9.95,184,0.01,0.02,0.01,55.34,55.23,55.32,9.98,3.7,0.05,0.1,0.7,173.2,5.1,242,1,1,249,672,252,0,260,9.94,369,243,35,34.8,0,2.4,0,2067.6,0,16.83,22.2,38.2,38.1,36.8,38.1,37.7,37.4,64,52.4,60.5,58.3,31,36.1,30.9,30.8,35,35,35,0.665,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:12,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689477,29961,9.99,238,0.01,0.02,0.01,55.27,55.26,55.26,10.06,4.3,-0.06,-0.01,0.7,172.9,5.7,242,1,1,250,672,254,0,255,10.07,370,245,35.1,34.7,0,2.4,0,2067.6,0,16.83,22.2,35.2,38.1,36.8,38.9,37.7,37.4,64,52.4,60.5,58.3,31,36.2,30.9,30.7,35,35,35,0.665,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:13,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689478,29971,10.03,292,0.01,0.02,0.01,55.38,55.21,55.33,10.13,4.4,0.07,-0.03,0.7,172.9,5.6,242,1,1,255,672,247,0,261,10.03,379,248,35.1,34.7,0,2.4,0,2067.6,0,16.83,22.2,33.6,38.1,36.9,38.4,37.7,37.5,64,52.4,60.5,58.3,31,36.2,30.9,30.7,35,35,35,0.665,0.7,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:14,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689479,29981,10.03,346,0.01,0.02,0.01,55.39,55.22,55.33,10.17,5,-0.1,0.09,0.7,172.5,5.2,241,1,1,256,667,257,0,262,10.1,393,250,35.3,34.9,0,2.4,0,2067.6,0,16.83,22.2,32.5,38.1,36.9,38.6,37.7,37.5,64,52.4,60.5,58.3,30.9,36.2,30.9,30.7,35,35,35,0.665,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:15,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689480,29991,10.08,40,0.01,0.02,0.01,55.4,55.29,55.37,10.15,5.4,0.06,-0.05,0.7,172.5,4.9,242,1,1,255,672,251,0,260,10.06,382,252,35.4,35,0,2.4,0,2067.6,0,16.83,22.2,32.6,38.1,36.9,38,37.5,37.5,64,52.4,60.5,58.3,30.9,36.2,30.9,30.7,35,35,35,0.667,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,29,29,29,39,42,41,36,36,36,36,True,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:16,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301730,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689481,30001,10.14,94,0.01,0.02,0.01,55.5,55.36,55.42,10.18,5.8,-0.06,-0.05,0.7,172.1,5.6,241,1,1,262,673,259,0,268,10.15,391,254,35.2,34.8,0,2.4,0,2067.6,0,16.83,22.3,34.6,38.1,36.8,36.5,37.5,37.5,64,52.4,60.5,58.3,30.9,36.2,30.9,30.7,35,35,35,0.666,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:17,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301730,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689482,30011,10.16,148,0.01,0.02,0.01,55.42,55.33,55.45,10.29,5.4,0,0.08,0.7,172.3,5.7,245,1,1,263,673,273,0,275,10.22,390,255,35,34.9,0,2.4,0,2067.6,0,16.83,22.3,36.5,38.1,36.8,35.9,37.5,37.5,64,52.4,60.5,58.3,30.9,36.2,30.9,30.7,35,35,35,0.677,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:18,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301730,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689483,30021,10.18,200,0.01,0.02,0.01,55.46,55.37,55.47,10.26,6.7,0.02,-0.05,0.7,172,5.2,245,1,1,266,672,273,0,277,10.11,393,257,35.1,34.7,0,2.4,0,2067.6,0,16.83,22.3,38.8,38.1,36.8,35,37.5,37.5,64,52.4,60.5,58.3,30.8,36.1,30.9,30.7,35,35,35,0.678,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:19,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301730,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689484,30031,10.17,254,0.01,0.02,0.01,55.59,55.43,55.56,10.31,6.8,-0.02,-0.03,0.7,171.8,5.5,242,1,1,264,673,271,0,277,10.21,392,257,35.2,34.9,0,2.4,0,2067.6,0,16.83,22.3,42,38.1,36.8,33.8,37.5,37.5,64,52.4,60.5,58.3,30.9,36.2,30.9,30.7,35,35,35,0.67,0,-0.9,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:20,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301730,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689485,30041,10.14,308,0.01,0.02,0.01,55.6,55.42,55.57,10.24,8.1,-0.03,0.08,0.7,171.6,5.5,240,1,1,266,661,265,0,270,10.04,397,258,35.2,34.7,0,2.4,0,2067.6,0,16.83,22.3,44,38.1,36.9,33.8,37.5,37.5,64,52.4,60.5,58.3,30.9,36.1,30.9,30.7,35,35,35,0.667,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,36,36,36,36,True,True,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:21,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301730,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689486,30051,10.17,2,0.01,0.02,0.01,55.56,55.45,55.54,10.3,8.1,0.04,-0.09,0.7,171.5,5.1,252,1,1,265,672,265,0,276,10.15,399,258,35.1,34.8,0,2.4,0,2067.6,0,16.83,22.3,44.6,38.1,36.9,34,37.5,37.5,64.1,52.4,60.5,58.3,30.9,36.1,30.9,30.7,35,35,35,0.7,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:22,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301730,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689487,30061,10.2,56,0.01,0.02,0.01,55.68,55.52,55.63,10.31,7.7,-0.06,-0.03,0.7,171.4,5.8,244,1,1,264,673,275,0,267,10.05,396,259,35.2,35,0,2.4,0,2067.6,0,16.83,22.3,44.2,38.1,36.8,33.9,37.5,37.5,64.1,52.4,60.5,58.3,31,36.2,30.9,30.7,35,35,35,0.679,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,29,30,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:02:23,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301730,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094449,115689488,30071,10.22,110,0.01,0.02,0.01,55.67,55.52,55.7,10.3,7,0.03,0.06,0.7,171.4,6.3,241,1,1,270,673,275,0,278,10.12,399,259,35.2,34.8,0,2.4,0,2067.6,0,16.83,22.3,42.9,38.1,36.7,35,37.5,37.4,64.1,52.4,60.5,58.3,30.9,36.1,31,30.7,35,35,35,0.67,0,0.9,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
